?postURL;?datePost;?threadURL;?threadTitle;?parentThread;?contentPost;?creatorPost;?sexe;?age;;;
<http://forum.doctissimo.fr/grossesse-bebe/ivg/42-suite-sujet_159806_1.htm#post_0>;"""2011-02-21""^^<http://www.w3.org/2001/XMLSchema#date>";<http://forum.doctissimo.fr/grossesse-bebe/ivg/42-suite-sujet_159806_1.htm>;ivg à 42 ans (suite);IVG;;;;;;;
<http://forum.doctissimo.fr/grossesse-bebe/ivg/besoin-parler-sujet_159171_1.htm#post_0>;"""2010-09-21""^^<http://www.w3.org/2001/XMLSchema#date>";<http://forum.doctissimo.fr/grossesse-bebe/ivg/besoin-parler-sujet_159171_1.htm>;Besoin de parler;IVG;;;;;;;
<http://forum.doctissimo.fr/grossesse-bebe/ivg/besoin-soutien-sujet_158814_1.htm#post_0>;"""2010-06-23""^^<http://www.w3.org/2001/XMLSchema#date>";<http://forum.doctissimo.fr/grossesse-bebe/ivg/besoin-soutien-sujet_158814_1.htm>;Besoin de soutien;IVG;;;;;;;
<http://forum.doctissimo.fr/grossesse-bebe/ivg/completement-perdue-sujet_163998_1.htm#post_0>;"""2015-05-13""^^<http://www.w3.org/2001/XMLSchema#date>";<http://forum.doctissimo.fr/grossesse-bebe/ivg/completement-perdue-sujet_163998_1.htm>;Complètement perdue;IVG;;;;;;;
<http://forum.doctissimo.fr/grossesse-bebe/ivg/douleurs-continusujet_162028_1.htm#post_0>;"""2012-10-08""^^<http://www.w3.org/2001/XMLSchema#date>";<http://forum.doctissimo.fr/grossesse-bebe/ivg/douleurs-continusujet_162028_1.htm>;douleurs en continu...;IVG;;;;;;;
<http://forum.doctissimo.fr/grossesse-bebe/ivg/enfant-ivg-sujet_161090_1.htm#post_0>;"""2011-12-28""^^<http://www.w3.org/2001/XMLSchema#date>";<http://forum.doctissimo.fr/grossesse-bebe/ivg/enfant-ivg-sujet_161090_1.htm>;Un 4eme enfant ou IVG;IVG;;;;;;;
<http://forum.doctissimo.fr/grossesse-bebe/ivg/fevrier-rassurer-temoignage-sujet_158255_1.htm#post_0>;"""2010-02-28""^^<http://www.w3.org/2001/XMLSchema#date>";<http://forum.doctissimo.fr/grossesse-bebe/ivg/fevrier-rassurer-temoignage-sujet_158255_1.htm>;IVG aspi 26 février pour rassurer (témoignage);IVG;;;;;;;
<http://forum.doctissimo.fr/grossesse-bebe/ivg/ivg-dimanche-prochain-sujet_161414_1.htm#post_0>;"""2012-03-18""^^<http://www.w3.org/2001/XMLSchema#date>";<http://forum.doctissimo.fr/grossesse-bebe/ivg/ivg-dimanche-prochain-sujet_161414_1.htm>;IVG dimanche prochain;IVG;;;;;;;
<http://forum.doctissimo.fr/grossesse-bebe/ivg/peur-besoin-soutien-sujet_158601_1.htm#post_0>;"""2010-05-05""^^<http://www.w3.org/2001/XMLSchema#date>";<http://forum.doctissimo.fr/grossesse-bebe/ivg/peur-besoin-soutien-sujet_158601_1.htm>;IVG le 21 mai j'ai peur besoin de soutien;IVG;;;;;;;
<http://forum.doctissimo.fr/grossesse-bebe/ivg/saignements-myfegine-sujet_163922_1.htm#post_0>;"""2015-03-31""^^<http://www.w3.org/2001/XMLSchema#date>";<http://forum.doctissimo.fr/grossesse-bebe/ivg/saignements-myfegine-sujet_163922_1.htm>;saignements après myfegine ?;IVG;;;;;;;
<http://forum.doctissimo.fr/grossesse-bebe/ivg/bien-longtemps-sujet_158367_1.htm#post_0>;"""2010-03-20""^^<http://www.w3.org/2001/XMLSchema#date>";<http://forum.doctissimo.fr/grossesse-bebe/ivg/bien-longtemps-sujet_158367_1.htm>;bien longtemps après mon ivg;IVG;;;;;;;
<http://forum.doctissimo.fr/grossesse-bebe/ivg/conjoint-avorte-perdue-sujet_159677_1.htm#post_0>;"""2011-01-22""^^<http://www.w3.org/2001/XMLSchema#date>";<http://forum.doctissimo.fr/grossesse-bebe/ivg/conjoint-avorte-perdue-sujet_159677_1.htm>;Mon conjoint veut que j avorte je suis perdue...;IVG;;;;;;;
<http://forum.doctissimo.fr/grossesse-bebe/ivg/echographie-sujet_160437_1.htm#post_0>;"""2011-07-12""^^<http://www.w3.org/2001/XMLSchema#date>";<http://forum.doctissimo.fr/grossesse-bebe/ivg/echographie-sujet_160437_1.htm>;Echographie;IVG;;;;;;;
<http://forum.doctissimo.fr/grossesse-bebe/ivg/enceinte-refuse-grossesse-sujet_163460_1.htm#post_0>;"""2014-06-12""^^<http://www.w3.org/2001/XMLSchema#date>";<http://forum.doctissimo.fr/grossesse-bebe/ivg/enceinte-refuse-grossesse-sujet_163460_1.htm>;enceinte mon mari refuse ma grossesse.;IVG;;;;;;;
<http://forum.doctissimo.fr/grossesse-bebe/ivg/juste-petite-question-sujet_158427_1.htm#post_0>;"""2010-03-31""^^<http://www.w3.org/2001/XMLSchema#date>";<http://forum.doctissimo.fr/grossesse-bebe/ivg/juste-petite-question-sujet_158427_1.htm>;Juste une petite question!;IVG;;;;;;;
<http://forum.doctissimo.fr/grossesse-bebe/ivg/rapport-sevuel-sujet_158169_1.htm#post_0>;"""2010-02-13""^^<http://www.w3.org/2001/XMLSchema#date>";<http://forum.doctissimo.fr/grossesse-bebe/ivg/rapport-sevuel-sujet_158169_1.htm>;ivg et rapport sevuel;IVG;;;;;;;
<http://forum.doctissimo.fr/grossesse-bebe/ivg/sujet_160316_1.htm#post_0>;"""2011-06-20""^^<http://www.w3.org/2001/XMLSchema#date>";<http://forum.doctissimo.fr/grossesse-bebe/ivg/sujet_160316_1.htm>;Un an... J'ai toujours aussi mal;IVG;;;;;;;
<http://forum.doctissimo.fr/grossesse-bebe/ivg/tellement-peur-sujet_158741_1.htm#post_0>;"""2010-06-04""^^<http://www.w3.org/2001/XMLSchema#date>";<http://forum.doctissimo.fr/grossesse-bebe/ivg/tellement-peur-sujet_158741_1.htm>;tellement peur;IVG;;;;;;;
<http://forum.doctissimo.fr/grossesse-bebe/ivg/temoignage-medicamenteuse-chirurgicale-sujet_163048_1.htm#post_0>;"""2013-10-30""^^<http://www.w3.org/2001/XMLSchema#date>";<http://forum.doctissimo.fr/grossesse-bebe/ivg/temoignage-medicamenteuse-chirurgicale-sujet_163048_1.htm>;Témoignage IVG médicamenteuse / Chirurgicale;IVG;;;;;;;
<http://forum.doctissimo.fr/grossesse-bebe/ivg/3semaine-sujet_159592_1.htm#post_0>;"""2011-01-08""^^<http://www.w3.org/2001/XMLSchema#date>";<http://forum.doctissimo.fr/grossesse-bebe/ivg/3semaine-sujet_159592_1.htm>;3semaine après ivg;IVG;;;;;;;
<http://forum.doctissimo.fr/grossesse-bebe/ivg/cote-20-sujet_159737_1.htm#post_0>;"""2011-02-05""^^<http://www.w3.org/2001/XMLSchema#date>";<http://forum.doctissimo.fr/grossesse-bebe/ivg/cote-20-sujet_159737_1.htm>;Du côté des 2 x 20 ans :-);IVG;;;;;;;
<http://forum.doctissimo.fr/grossesse-bebe/ivg/sujet_160314_1.htm#post_0>;"""2011-06-19""^^<http://www.w3.org/2001/XMLSchema#date>";<http://forum.doctissimo.fr/grossesse-bebe/ivg/sujet_160314_1.htm>;Ivg;IVG;;;;;;;
<http://forum.doctissimo.fr/grossesse-bebe/ivg/avortement-mineur-sujet_158580_1.htm#post_0>;"""2010-04-29""^^<http://www.w3.org/2001/XMLSchema#date>";<http://forum.doctissimo.fr/grossesse-bebe/ivg/avortement-mineur-sujet_158580_1.htm>;AVORTEMENT SUR MINEUR;IVG;;;;;;;
<http://forum.doctissimo.fr/grossesse-bebe/ivg/besoin-aide-sujet_162623_1.htm#post_0>;"""2013-05-13""^^<http://www.w3.org/2001/XMLSchema#date>";<http://forum.doctissimo.fr/grossesse-bebe/ivg/besoin-aide-sujet_162623_1.htm>;besoin d'aide svp;IVG;;;;;;;
<http://forum.doctissimo.fr/grossesse-bebe/ivg/besoin-soutien-aidez-sujet_161636_1.htm#post_0>;"""2012-05-27""^^<http://www.w3.org/2001/XMLSchema#date>";<http://forum.doctissimo.fr/grossesse-bebe/ivg/besoin-soutien-aidez-sujet_161636_1.htm>;Besoin de soutien, j'ai très peur! aidez-moi;IVG;;;;;;;
<http://forum.doctissimo.fr/grossesse-bebe/ivg/demarches-ivg-sujet_163268_1.htm#post_0>;"""2014-02-27""^^<http://www.w3.org/2001/XMLSchema#date>";<http://forum.doctissimo.fr/grossesse-bebe/ivg/demarches-ivg-sujet_163268_1.htm>;Démarches pour une IVG ?;IVG;;;;;;;
<http://forum.doctissimo.fr/grossesse-bebe/ivg/enceinte-pillule-sait-sujet_160348_1.htm#post_0>;"""2011-06-25""^^<http://www.w3.org/2001/XMLSchema#date>";<http://forum.doctissimo.fr/grossesse-bebe/ivg/enceinte-pillule-sait-sujet_160348_1.htm>;enceinte sous pillule !!! ne sait pas quoi faire!!;IVG;;;;;;;
<http://forum.doctissimo.fr/grossesse-bebe/ivg/grossesse-sterilet-sujet_159485_1.htm#post_0>;"""2010-12-14""^^<http://www.w3.org/2001/XMLSchema#date>";<http://forum.doctissimo.fr/grossesse-bebe/ivg/grossesse-sterilet-sujet_159485_1.htm>;Grossesse sous stérilet...j'envisage l'IVG;IVG;;;;;;;
<http://forum.doctissimo.fr/grossesse-bebe/ivg/oeuf-clair-curetage-sujet_158752_1.htm#post_0>;"""2010-06-09""^^<http://www.w3.org/2001/XMLSchema#date>";<http://forum.doctissimo.fr/grossesse-bebe/ivg/oeuf-clair-curetage-sujet_158752_1.htm>;oeuf clair ? curetage ou pas?;IVG;;;;;;;
<http://forum.doctissimo.fr/grossesse-bebe/ivg/saignements-medicamenteuse-stress-sujet_160378_1.htm#post_0>;"""2011-07-02""^^<http://www.w3.org/2001/XMLSchema#date>";<http://forum.doctissimo.fr/grossesse-bebe/ivg/saignements-medicamenteuse-stress-sujet_160378_1.htm>;Peu de saignements 3jours apres Ivg médicamenteuse, gros stress.;IVG;;;;;;;
<http://forum.doctissimo.fr/grossesse-bebe/ivg/sondages-regrets-sujet_159435_1.htm#post_0>;"""2010-12-03""^^<http://www.w3.org/2001/XMLSchema#date>";<http://forum.doctissimo.fr/grossesse-bebe/ivg/sondages-regrets-sujet_159435_1.htm>;Sondages : avez-vous des regrets?;IVG;;;;;;;
<http://forum.doctissimo.fr/grossesse-bebe/ivg/vivre-avortement-sujet_161472_1.htm#post_0>;"""2012-04-04""^^<http://www.w3.org/2001/XMLSchema#date>";<http://forum.doctissimo.fr/grossesse-bebe/ivg/vivre-avortement-sujet_161472_1.htm>;vivre après un avortement;IVG;;;;;;;
<http://forum.doctissimo.fr/grossesse-bebe/ivg/avorte-jeudi-fond-sujet_163177_1.htm#post_0>;"""2014-01-18""^^<http://www.w3.org/2001/XMLSchema#date>";<http://forum.doctissimo.fr/grossesse-bebe/ivg/avorte-jeudi-fond-sujet_163177_1.htm>;j'avorte jeudi et je me sens au fond du fond;IVG;;;;;;;
<http://forum.doctissimo.fr/grossesse-bebe/ivg/besoin-avis-enceinte-sujet_161711_1.htm#post_0>;"""2012-06-11""^^<http://www.w3.org/2001/XMLSchema#date>";<http://forum.doctissimo.fr/grossesse-bebe/ivg/besoin-avis-enceinte-sujet_161711_1.htm>;Besoin de vos avis. Peut etre enceinte;IVG;;;;;;;
<http://forum.doctissimo.fr/grossesse-bebe/ivg/besoin-avis-sujet_160237_1.htm#post_0>;"""2011-05-31""^^<http://www.w3.org/2001/XMLSchema#date>";<http://forum.doctissimo.fr/grossesse-bebe/ivg/besoin-avis-sujet_160237_1.htm>;Besoin de vos avis...;IVG;;;;;;;
<http://forum.doctissimo.fr/grossesse-bebe/ivg/bien-vecu-ivg-sujet_163313_1.htm#post_0>;"""2014-03-23""^^<http://www.w3.org/2001/XMLSchema#date>";<http://forum.doctissimo.fr/grossesse-bebe/ivg/bien-vecu-ivg-sujet_163313_1.htm>;Qui a bien vecu son IVG ?;IVG;;;;;;;
<http://forum.doctissimo.fr/grossesse-bebe/ivg/decision-chagrin-aujourdhui-sujet_163243_1.htm#post_0>;"""2014-02-12""^^<http://www.w3.org/2001/XMLSchema#date>";<http://forum.doctissimo.fr/grossesse-bebe/ivg/decision-chagrin-aujourdhui-sujet_163243_1.htm>;IVG dur décision qui fait le bonheur des autres et mon chagrin aujourdhui;IVG;;;;;;;
<http://forum.doctissimo.fr/grossesse-bebe/ivg/grosse-question-sujet_162476_1.htm#post_0>;"""2013-03-15""^^<http://www.w3.org/2001/XMLSchema#date>";<http://forum.doctissimo.fr/grossesse-bebe/ivg/grosse-question-sujet_162476_1.htm>;grosse question;IVG;;;;;;;
<http://forum.doctissimo.fr/grossesse-bebe/ivg/lendemain-prendre-medicament-sujet_163401_1.htm#post_0>;"""2014-05-09""^^<http://www.w3.org/2001/XMLSchema#date>";<http://forum.doctissimo.fr/grossesse-bebe/ivg/lendemain-prendre-medicament-sujet_163401_1.htm>;poser le lendemain de prendre le der medicament ivg urgent;IVG;;;;;;;
<http://forum.doctissimo.fr/grossesse-bebe/ivg/planning-familial-ivg-sujet_163181_1.htm#post_0>;"""2014-01-20""^^<http://www.w3.org/2001/XMLSchema#date>";<http://forum.doctissimo.fr/grossesse-bebe/ivg/planning-familial-ivg-sujet_163181_1.htm>;rdv planning familial pour IVG;IVG;;;;;;;
<http://forum.doctissimo.fr/grossesse-bebe/ivg/regles-ivg-sujet_159360_1.htm#post_0>;"""2010-11-10""^^<http://www.w3.org/2001/XMLSchema#date>";<http://forum.doctissimo.fr/grossesse-bebe/ivg/regles-ivg-sujet_159360_1.htm>;règles après IVG etc;IVG;;;;;;;
<http://forum.doctissimo.fr/grossesse-bebe/ivg/remettre-ivg-medicamenteuse-sujet_161110_1.htm#post_0>;"""2012-01-02""^^<http://www.w3.org/2001/XMLSchema#date>";<http://forum.doctissimo.fr/grossesse-bebe/ivg/remettre-ivg-medicamenteuse-sujet_161110_1.htm>;comment se remettre aprés un IVG medicamenteuse ???;IVG;;;;;;;
<http://forum.doctissimo.fr/grossesse-bebe/ivg/rien-ivg-sujet_161776_1.htm#post_0>;"""2012-07-07""^^<http://www.w3.org/2001/XMLSchema#date>";<http://forum.doctissimo.fr/grossesse-bebe/ivg/rien-ivg-sujet_161776_1.htm>;Rien ne vas plus après IVG;IVG;;;;;;;
<http://forum.doctissimo.fr/grossesse-bebe/ivg/vivre-ivg-sujet_160332_1.htm#post_0>;"""2011-06-22""^^<http://www.w3.org/2001/XMLSchema#date>";<http://forum.doctissimo.fr/grossesse-bebe/ivg/vivre-ivg-sujet_160332_1.htm>;vivre après une IVG;IVG;;;;;;;
<http://forum.doctissimo.fr/grossesse-bebe/ivg/enceinte-nouveausujet_162269_1.htm#post_0>;"""2012-12-29""^^<http://www.w3.org/2001/XMLSchema#date>";<http://forum.doctissimo.fr/grossesse-bebe/ivg/enceinte-nouveausujet_162269_1.htm>;enceinte de nouveau apres ivg?;IVG;;;;;;;
<http://forum.doctissimo.fr/grossesse-bebe/ivg/enceinte-semaines-perdu-sujet_158804_1.htm#post_0>;"""2010-06-22""^^<http://www.w3.org/2001/XMLSchema#date>";<http://forum.doctissimo.fr/grossesse-bebe/ivg/enceinte-semaines-perdu-sujet_158804_1.htm>;enceinte depuis 2 semaines je me sens perdu;IVG;;;;;;;
<http://forum.doctissimo.fr/grossesse-bebe/ivg/experience-sujet_159801_1.htm#post_0>;"""2011-02-20""^^<http://www.w3.org/2001/XMLSchema#date>";<http://forum.doctissimo.fr/grossesse-bebe/ivg/experience-sujet_159801_1.htm>;mon expérience de l'avortement...;IVG;;;;;;;
<http://forum.doctissimo.fr/grossesse-bebe/ivg/ivg-medicamenteuse-termine-sujet_160376_1.htm#post_0>;"""2011-07-01""^^<http://www.w3.org/2001/XMLSchema#date>";<http://forum.doctissimo.fr/grossesse-bebe/ivg/ivg-medicamenteuse-termine-sujet_160376_1.htm>;IVG médicamenteuse, ça y'est, terminé!;IVG;;;;;;;
<http://forum.doctissimo.fr/grossesse-bebe/ivg/medicament-sujet_159525_1.htm#post_0>;"""2010-12-26""^^<http://www.w3.org/2001/XMLSchema#date>";<http://forum.doctissimo.fr/grossesse-bebe/ivg/medicament-sujet_159525_1.htm>;ivg par medicament;IVG;;;;;;;
<http://forum.doctissimo.fr/grossesse-bebe/ivg/normal-sujet_158607_1.htm#post_0>;"""2010-05-06""^^<http://www.w3.org/2001/XMLSchema#date>";<http://forum.doctissimo.fr/grossesse-bebe/ivg/normal-sujet_158607_1.htm>;Est-ce normal?;IVG;;;;;;;
<http://forum.doctissimo.fr/grossesse-bebe/ivg/peur-besoin-rassuree-sujet_158385_1.htm#post_0>;"""2010-03-24""^^<http://www.w3.org/2001/XMLSchema#date>";<http://forum.doctissimo.fr/grossesse-bebe/ivg/peur-besoin-rassuree-sujet_158385_1.htm>;Peur, besoin d'être rassurée.;IVG;;;;;;;
<http://forum.doctissimo.fr/grossesse-bebe/ivg/pilule-lendemain-fiablesujet_162226_1.htm#post_0>;"""2012-12-10""^^<http://www.w3.org/2001/XMLSchema#date>";<http://forum.doctissimo.fr/grossesse-bebe/ivg/pilule-lendemain-fiablesujet_162226_1.htm>;Pilule du lendemain, est elle fiable?;IVG;;;;;;;
<http://forum.doctissimo.fr/grossesse-bebe/ivg/probleme-sujet_158143_1.htm#post_0>;"""2010-02-08""^^<http://www.w3.org/2001/XMLSchema#date>";<http://forum.doctissimo.fr/grossesse-bebe/ivg/probleme-sujet_158143_1.htm>;problème d'argent ivg;IVG;;;;;;;
<http://forum.doctissimo.fr/grossesse-bebe/ivg/problemes-regles-ivg-sujet_160692_1.htm#post_0>;"""2011-09-06""^^<http://www.w3.org/2001/XMLSchema#date>";<http://forum.doctissimo.fr/grossesse-bebe/ivg/problemes-regles-ivg-sujet_160692_1.htm>;Problemes de 1 regles apres IVG;IVG;;;;;;;
<http://forum.doctissimo.fr/grossesse-bebe/ivg/regrette-veut-sujet_160175_1.htm#post_0>;"""2011-05-16""^^<http://www.w3.org/2001/XMLSchema#date>";<http://forum.doctissimo.fr/grossesse-bebe/ivg/regrette-veut-sujet_160175_1.htm>;je regrette! et je lui en veut...;IVG;;;;;;;
<http://forum.doctissimo.fr/grossesse-bebe/ivg/sujet_160817_1.htm#post_0>;"""2011-10-13""^^<http://www.w3.org/2001/XMLSchema#date>";<http://forum.doctissimo.fr/grossesse-bebe/ivg/sujet_160817_1.htm>;ivg;IVG;;;;;;;
<http://forum.doctissimo.fr/grossesse-bebe/ivg/vendredi-regrette-tellement-sujet_160130_1.htm#post_0>;"""2011-05-05""^^<http://www.w3.org/2001/XMLSchema#date>";<http://forum.doctissimo.fr/grossesse-bebe/ivg/vendredi-regrette-tellement-sujet_160130_1.htm>;j'ai avorte vendredi et je regrette tellement;IVG;;;;;;;
<http://forum.doctissimo.fr/grossesse-bebe/ivg/besoin-sujet_161607_1.htm#post_0>;"""2012-05-15""^^<http://www.w3.org/2001/XMLSchema#date>";<http://forum.doctissimo.fr/grossesse-bebe/ivg/besoin-sujet_161607_1.htm>;besoin d'aide;IVG;;;;;;;
<http://forum.doctissimo.fr/grossesse-bebe/ivg/changer-decision-myfegine-sujet_165705_1.htm#post_0>;"""2015-10-23""^^<http://www.w3.org/2001/XMLSchema#date>";<http://forum.doctissimo.fr/grossesse-bebe/ivg/changer-decision-myfegine-sujet_165705_1.htm>;changer de decision apres prise de myfegine;IVG;;;;;;;
<http://forum.doctissimo.fr/grossesse-bebe/ivg/confirmation-hier-medicamenteuse-sujet_158422_1.htm#post_0>;"""2010-03-31""^^<http://www.w3.org/2001/XMLSchema#date>";<http://forum.doctissimo.fr/grossesse-bebe/ivg/confirmation-hier-medicamenteuse-sujet_158422_1.htm>;confirmation hier, trop tot pour ivg medicamenteuse !!;IVG;;;;;;;
<http://forum.doctissimo.fr/grossesse-bebe/ivg/grossesse-planning-familial-sujet_159952_1.htm#post_0>;"""2011-03-23""^^<http://www.w3.org/2001/XMLSchema#date>";<http://forum.doctissimo.fr/grossesse-bebe/ivg/grossesse-planning-familial-sujet_159952_1.htm>;test de grossesse dans un planning familial;IVG;;;;;;;
<http://forum.doctissimo.fr/grossesse-bebe/ivg/grossesse-vraiment-inatendu-sujet_159625_1.htm#post_0>;"""2011-01-13""^^<http://www.w3.org/2001/XMLSchema#date>";<http://forum.doctissimo.fr/grossesse-bebe/ivg/grossesse-vraiment-inatendu-sujet_159625_1.htm>;Grossesse vraiment inatendu!!!;IVG;;;;;;;
<http://forum.doctissimo.fr/grossesse-bebe/ivg/ivg-parcour-combattant-sujet_160171_1.htm#post_0>;"""2011-05-15""^^<http://www.w3.org/2001/XMLSchema#date>";<http://forum.doctissimo.fr/grossesse-bebe/ivg/ivg-parcour-combattant-sujet_160171_1.htm>;IVG parcour du combattant;IVG;;;;;;;
<http://forum.doctissimo.fr/grossesse-bebe/ivg/sos-sujet_162735_1.htm#post_0>;"""2013-06-15""^^<http://www.w3.org/2001/XMLSchema#date>";<http://forum.doctissimo.fr/grossesse-bebe/ivg/sos-sujet_162735_1.htm>;SOS;IVG;;;;;;;
<http://forum.doctissimo.fr/grossesse-bebe/ivg/sujet_158150_1.htm#post_0>;"""2010-02-09""^^<http://www.w3.org/2001/XMLSchema#date>";<http://forum.doctissimo.fr/grossesse-bebe/ivg/sujet_158150_1.htm>;ivg;IVG;;;;;;;
<http://forum.doctissimo.fr/grossesse-bebe/ivg/sujet_163488_1.htm#post_0>;"""2014-06-29""^^<http://www.w3.org/2001/XMLSchema#date>";<http://forum.doctissimo.fr/grossesse-bebe/ivg/sujet_163488_1.htm>;sos ivg;IVG;;;;;;;
<http://forum.doctissimo.fr/grossesse-bebe/ivg/tard-france-etranger-sujet_159104_1.htm#post_0>;"""2010-09-03""^^<http://www.w3.org/2001/XMLSchema#date>";<http://forum.doctissimo.fr/grossesse-bebe/ivg/tard-france-etranger-sujet_159104_1.htm>;IVG trop tard en France. Etranger?;IVG;;;;;;;
<http://forum.doctissimo.fr/grossesse-bebe/ivg/changer-sujet_161282_1.htm#post_0>;"""2012-02-16""^^<http://www.w3.org/2001/XMLSchema#date>";<http://forum.doctissimo.fr/grossesse-bebe/ivg/changer-sujet_161282_1.htm>;ma vie a changer depuis mon ivg;IVG;;;;;;;
<http://forum.doctissimo.fr/grossesse-bebe/ivg/grossesse-accidentelle-tres-sujet_160600_1.htm#post_0>;"""2011-08-15""^^<http://www.w3.org/2001/XMLSchema#date>";<http://forum.doctissimo.fr/grossesse-bebe/ivg/grossesse-accidentelle-tres-sujet_160600_1.htm>;Grossesse accidentelle , Jai tres peur;IVG;;;;;;;
<http://forum.doctissimo.fr/grossesse-bebe/ivg/grossesse-temps-sujet_160357_1.htm#post_0>;"""2011-06-27""^^<http://www.w3.org/2001/XMLSchema#date>";<http://forum.doctissimo.fr/grossesse-bebe/ivg/grossesse-temps-sujet_160357_1.htm>;grossesse peut de temps apres ivg;IVG;;;;;;;
<http://forum.doctissimo.fr/grossesse-bebe/ivg/hs-retrosptecive-2010-sujet_159554_1.htm#post_0>;"""2010-12-31""^^<http://www.w3.org/2001/XMLSchema#date>";<http://forum.doctissimo.fr/grossesse-bebe/ivg/hs-retrosptecive-2010-sujet_159554_1.htm>;HS :rétrosptecive 2010;IVG;;;;;;;
<http://forum.doctissimo.fr/grossesse-bebe/ivg/ivg-aspiration-sujet_160091_1.htm#post_0>;"""2011-04-24""^^<http://www.w3.org/2001/XMLSchema#date>";<http://forum.doctissimo.fr/grossesse-bebe/ivg/ivg-aspiration-sujet_160091_1.htm>;IVG par aspiration;IVG;;;;;;;
<http://forum.doctissimo.fr/grossesse-bebe/ivg/methode-choisir-sujet_159857_1.htm#post_0>;"""2011-03-05""^^<http://www.w3.org/2001/XMLSchema#date>";<http://forum.doctissimo.fr/grossesse-bebe/ivg/methode-choisir-sujet_159857_1.htm>;Quelle méthode d'ivg choisir ?;IVG;;;;;;;
<http://forum.doctissimo.fr/grossesse-bebe/ivg/sais-sujet_161532_1.htm#post_0>;"""2012-04-24""^^<http://www.w3.org/2001/XMLSchema#date>";<http://forum.doctissimo.fr/grossesse-bebe/ivg/sais-sujet_161532_1.htm>;je ne sais pas;IVG;;;;;;;
<http://forum.doctissimo.fr/grossesse-bebe/ivg/depasse-delais-sujet_159770_1.htm#post_0>;"""2011-02-12""^^<http://www.w3.org/2001/XMLSchema#date>";<http://forum.doctissimo.fr/grossesse-bebe/ivg/depasse-delais-sujet_159770_1.htm>;j'ai depassé les delais!!;IVG;;;;;;;
<http://forum.doctissimo.fr/grossesse-bebe/ivg/forcee-sujet_163131_1.htm#post_0>;"""2013-12-20""^^<http://www.w3.org/2001/XMLSchema#date>";<http://forum.doctissimo.fr/grossesse-bebe/ivg/forcee-sujet_163131_1.htm>;Ivg forcée;IVG;;;;;;;
<http://forum.doctissimo.fr/grossesse-bebe/ivg/gyneco-urgence-merciii-sujet_160594_1.htm#post_0>;"""2011-08-14""^^<http://www.w3.org/2001/XMLSchema#date>";<http://forum.doctissimo.fr/grossesse-bebe/ivg/gyneco-urgence-merciii-sujet_160594_1.htm>;IVG gyneco urgence merciii;IVG;;;;;;;
<http://forum.doctissimo.fr/grossesse-bebe/ivg/inquiete-sujet_159783_1.htm#post_0>;"""2011-02-15""^^<http://www.w3.org/2001/XMLSchema#date>";<http://forum.doctissimo.fr/grossesse-bebe/ivg/inquiete-sujet_159783_1.htm>;Inquiète;IVG;;;;;;;
<http://forum.doctissimo.fr/grossesse-bebe/ivg/medicament-attente-terrible-sujet_163856_1.htm#post_0>;"""2015-02-27""^^<http://www.w3.org/2001/XMLSchema#date>";<http://forum.doctissimo.fr/grossesse-bebe/ivg/medicament-attente-terrible-sujet_163856_1.htm>;ivg par médicament l'attente terrible;IVG;;;;;;;
